Fecha,Hora,CO(ppm),O3 (ppb),SO2 (ppb),NO (pbb),NO2 (pbb),NOX (pbb),PM10 (µg/m3)-Promedio de 24 horas
2013-07-26,12,0.39,14,8.4,7.7,10.3,18.1,95.5
2013-07-26,13,0.25,17,1.6,3.8,6.5,10.2,95.0
2013-07-26,14,0.21,16,1.4,16.5,9.8,23.8,95.7
2013-07-26,15,0.19,17,0.9,5.0,6.8,11.6,95.5
2013-07-26,16,0.21,17,0.9,6.6,8.0,13.1,96.0
2013-07-26,17,0.22,17,0.7,3.4,7.7,10.5,93.0
2013-07-26,18,0.22,12,1.7,2.7,10.3,13.1,94.0
2013-07-26,19,0.22,9,1.9,4.5,12.8,16.8,93.0
2013-07-26,20,0.17,15,1.8,0.9,6.0,6.6,91.8
2013-07-26,21,0.15,17,1.3,0.6,4.1,4.1,91.6
2013-07-26,22,0.15,18,0.7,0.3,3.0,2.8,90.1
2013-07-26,23,0.15,19,0.6,2.2,3.1,3.4,89.4
2013-07-27,00,0.14,16,4.8,1.0,7.3,8.2,87.7
2013-07-27,01,0.14,15,2.9,0.8,3.8,3.9,87.2
2013-07-27,02,0.13,12,0.7,0.5,2.3,2.2,86.7
2013-07-27,03,0.11,12,0.5,0.4,1.6,1.4,85.5
2013-07-27,04,0.11,11,0.4,0.2,1.5,1.1,79.6
2013-07-27,05,0.10,8,0.4,1.1,2.1,2.6,70.6
2013-07-27,06,0.26,6,0.5,3.0,6.2,9.0,70.3
2013-07-27,07,0.23,4,0.7,5.8,8.3,12.8,67.9
2013-07-27,08,0.40,2,2.6,16.0,16.4,32.5,66.9
2013-07-27,09,0.65,3,6.3,17.6,12.8,29.8,64.5
2013-07-27,10,0.11,8,1.8,6.3,4.2,9.8,64.0
2013-07-27,11,0.15,12,1.3,2.8,2.6,4.8,60.6
2013-07-27,12,0.11,15,1.1,2.1,2.6,4.4,57.6
2013-07-27,13,0.11,18,1.1,3.6,3.9,6.8,56.9
2013-07-27,14,0.10,19,0.9,2.7,2.5,4.6,52.7
2013-07-27,15,0.09,20,0.8,1.0,2.1,2.8,50.8
2013-07-27,16,0.09,21,0.7,0.5,1.1,1.4,46.9
2013-07-27,17,0.11,17,0.6,3.0,4.4,7.3,43.0
2013-07-27,18,0.13,15,0.8,0.9,4.7,5.3,40.5
2013-07-27,19,0.26,5,1.5,2.7,16.0,18.4,40.3
2013-07-27,20,0.46,1,1.4,5.1,22.1,27.5,39.8
2013-07-27,21,0.56,<LD,1.4,11.0,25.2,36.4,40.8
2013-07-27,22,0.57,<LD,1.0,8.5,24.1,32.9,42.2
2013-07-27,23,0.59,<LD,1.0,9.0,23.2,32.4,42.5
2013-07-28,00,0.34,<LD,0.6,3.5,16.7,20.3,42.2
2013-07-28,01,0.23,1,0.4,0.9,11.3,12.3,41.8
2013-07-28,02,0.22,<LD,0.4,1.2,12.6,13.8,41.0
2013-07-28,03,0.22,<LD,0.4,0.8,12.0,12.9,40.3
2013-07-28,04,0.17,1,0.4,0.5,8.9,9.1,39.6
2013-07-28,05,0.20,<LD,0.5,12.9,11.9,18.4,37.6
2013-07-28,06,0.17,<LD,0.5,1.6,9.3,11.0,36.1
2013-07-28,07,0.20,<LD,0.9,5.9,11.7,17.7,35.2
2013-07-28,08,0.35,<LD,0.8,15.9,13.3,29.3,34.2
2013-07-28,09,0.09,4,0.4,2.2,3.5,5.8,34.7
2013-07-28,10,0.07,6,0.5,4.1,2.6,6.0,32.2
2013-07-28,11,0.09,8,0.5,1.9,1.5,3.0,31.0
2013-07-28,12,0.10,10,1.4,2.9,3.3,6.2,29.5
2013-07-28,13,0.11,14,0.8,0.7,1.5,2.1,27.6
2013-07-28,14,0.13,17,0.6,2.2,4.9,6.9,28.6
2013-07-28,15,0.19,25,1.7,1.6,9.8,11.5,27.1
2013-07-28,16,0.15,16,3.7,1.9,10.3,12.4,27.8
2013-07-28,17,0.20,7,2.2,3.5,16.2,19.9,29.3
2013-07-28,18,0.39,1,1.9,19.9,26.7,46.8,28.6
2013-07-28,19,0.73,<LD,2.2,51.2,31.4,82.8,33.0
2013-07-28,20,0.78,<LD,1.7,33.8,27.8,61.8,33.7
2013-07-28,21,0.68,<LD,1.4,30.4,24.5,55.1,34.9
2013-07-28,22,0.95,<LD,1.6,49.7,26.1,75.9,36.1
2013-07-28,23,1.19,<LD,1.7,59.0,28.2,87.3,37.4
2013-07-29,00,0.75,<LD,1.2,31.8,26.0,58.0,38.1
2013-07-29,01,0.54,<LD,0.9,9.1,23.6,33.0,41.3
2013-07-29,02,0.53,<LD,1.0,9.9,19.9,30.0,42.2
2013-07-29,03,0.35,1,0.5,1.9,12.6,14.6,44.7
2013-07-29,04,0.34,1,0.4,0.3,11.7,11.9,45.9
2013-07-29,05,0.35,5,0.5,4.0,9.2,12.7,45.7
2013-07-29,06,1.41,1,4.5,89.1,41.1,103.6,46.6
2013-07-29,07,1.05,1,10.3,355.4,114.9,383.4,51.0
2013-07-29,08,1.76,1,5.3,302.2,66.7,363.8,57.6
2013-07-29,09,1.32,<LD,5.8,336.9,87.7,390.1,67.9
2013-07-29,10,0.60,1,2.6,44.5,32.5,77.0,71.6
2013-07-29,11,0.93,5,4.2,45.8,47.8,93.7,74.5
2013-07-29,12,0.41,14,4.9,17.4,26.9,44.2,79.9
2013-07-29,13,0.36,22,2.5,10.7,21.1,32.0,81.1
2013-07-29,14,0.30,18,3.1,16.5,24.9,41.5,84.2
2013-07-29,15,0.24,28,2.0,2.2,8.3,10.6,85.5
2013-07-29,16,0.25,27,1.7,2.9,10.9,13.9,---
2013-07-29,17,0.27,21,1.5,2.4,13.2,15.6,---
2013-07-29,18,0.29,10,1.3,2.5,21.5,24.1,---
2013-07-29,19,0.30,3,1.0,2.3,22.7,25.1,---
2013-07-29,20,0.29,1,0.9,6.6,20.2,27.0,---
2013-07-29,21,0.29,<LD,0.8,9.0,19.9,29.2,---
2013-07-29,22,0.27,2,0.7,3.0,15.1,18.3,---
2013-07-29,23,0.20,10,0.7,2.8,12.8,15.7,---
2013-07-30,00,0.22,6,0.6,0.7,13.2,13.8,---
2013-07-30,01,0.25,2,0.5,0.3,14.5,14.6,---
2013-07-30,02,0.21,4,0.5,0.3,9.0,8.8,---
2013-07-30,03,0.31,1,0.5,6.2,12.6,18.8,---
2013-07-30,04,0.60,<LD,0.8,30.4,19.6,50.1,---
2013-07-30,05,0.47,<LD,0.7,20.1,16.4,36.7,---
2013-07-30,06,0.53,<LD,1.2,70.7,21.4,92.3,---
2013-07-30,07,0.74,<LD,3.6,185.4,55.2,213.7,---
2013-07-30,08,1.10,1,2.2,122.9,39.1,162.3,---
2013-07-30,09,0.56,<LD,1.7,75.1,37.3,111.9,---
2013-07-30,10,0.54,<LD,1.9,74.3,27.3,101.6,---
2013-07-30,11,0.58,<LD,1.7,41.3,26.8,68.3,---
2013-07-30,12,0.81,<LD,2.9,76.8,42.5,116.9,---
2013-07-30,13,0.82,<LD,2.7,69.1,38.1,107.5,---
2013-07-30,14,0.55,4,2.6,62.3,34.5,97.0,---
2013-07-30,15,0.58,1,3.0,64.3,34.5,99.1,---
2013-07-30,16,0.57,<LD,2.3,54.2,34.3,88.6,---
2013-07-30,17,0.31,5,1.5,6.5,20.5,27.2,96.7
2013-07-30,18,0.25,6,1.4,12.2,21.4,33.8,93.8
2013-07-30,19,0.21,7,1.4,22.1,21.6,43.8,93.0
2013-07-30,20,0.22,15,1.1,1.3,8.6,9.7,92.1
2013-07-30,21,0.20,20,1.0,0.2,5.8,5.5,89.9
2013-07-30,22,0.19,19,0.9,0.2,6.9,6.5,87.2
2013-07-30,23,0.19,19,0.7,0.2,5.0,4.6,84.5
2013-07-31,00,0.21,13,0.6,0.9,7.9,8.6,85.2
2013-07-31,01,0.20,14,0.5,0.3,4.4,4.4,84.5
2013-07-31,02,0.20,11,0.5,0.2,3.9,3.5,82.8
2013-07-31,03,0.18,11,0.5,0.3,3.6,3.2,81.1
2013-07-31,04,0.17,12,0.4,0.3,3.1,3.0,80.3
2013-07-31,05,0.18,12,0.5,9.5,3.7,6.5,79.4
2013-07-31,06,0.21,10,0.4,1.5,4.7,6.0,78.1
2013-07-31,07,0.25,7,0.5,10.2,7.9,17.4,76.4
2013-07-31,08,0.28,5,0.5,10.5,11.7,21.9,72.8
2013-07-31,09,0.27,5,0.5,7.1,10.6,17.8,70.1
2013-07-31,10,0.21,7,0.5,5.5,8.2,13.7,65.0
2013-07-31,11,0.20,7,0.5,5.9,5.5,11.1,61.5
2013-07-31,12,0.19,8,0.4,4.0,3.7,7.3,57.9
2013-07-31,13,0.25,13,0.4,3.2,7.2,10.4,48.6
2013-07-31,14,0.29,17,0.4,1.6,8.2,9.9,41.3
2013-07-31,15,0.23,18,0.4,2.1,6.1,8.1,36.6
2013-07-31,16,0.26,12,0.5,11.0,14.3,25.1,30.8
2013-07-31,17,0.30,10,0.5,10.9,14.6,25.6,31.7
2013-07-31,18,0.20,7,0.4,7.6,9.0,16.6,32.2
2013-07-31,19,0.12,6,0.4,3.1,6.2,9.4,31.0
2013-07-31,20,0.11,8,0.4,4.1,6.2,9.4,31.3
2013-07-31,21,0.11,10,0.4,1.4,1.9,2.9,29.5
2013-07-31,22,0.09,13,0.3,0.4,1.6,1.7,28.1
2013-07-31,23,0.09,12,0.3,0.5,1.5,1.5,27.6
2013-08-01,00,0.08,12,0.3,0.4,1.2,1.3,27.1
2013-08-01,01,0.08,14,0.3,0.3,0.9,0.9,25.4
2013-08-01,02,0.07,14,0.3,0.3,0.9,0.8,24.2
2013-08-01,03,0.09,14,0.3,0.2,0.5,0.3,23.7
2013-08-01,04,0.08,14,0.3,0.2,0.5,0.3,22.5
2013-08-01,05,0.08,11,0.3,0.3,0.8,0.7,22.5
2013-08-01,06,0.17,11,0.3,1.7,2.7,3.9,22.0
2013-08-01,07,0.14,12,0.3,4.9,4.7,8.9,21.5
2013-08-01,08,0.14,11,0.3,8.3,8.4,16.6,20.0
2013-08-01,09,0.12,12,0.3,6.1,5.7,11.5,20.3
2013-08-01,10,0.10,12,0.3,4.4,3.7,7.4,19.5
2013-08-01,11,0.11,13,0.3,2.2,2.7,4.8,18.1
2013-08-01,12,0.13,15,0.3,3.5,2.7,5.3,18.3
2013-08-01,13,0.14,16,0.3,2.4,2.1,3.9,19.8
2013-08-01,14,0.15,17,0.3,2.4,3.3,5.5,18.8
2013-08-01,15,0.08,16,0.4,2.6,5.6,8.2,17.8
2013-08-01,16,0.05,17,0.4,1.9,4.8,6.7,18.1
2013-08-01,17,0.05,12,0.6,4.1,9.6,13.7,15.6
2013-08-01,18,0.05,11,0.5,3.9,10.1,14.1,14.4
2013-08-01,19,0.13,4,0.6,6.4,19.5,25.6,13.9
2013-08-01,20,0.27,1,0.5,5.5,24.5,30.3,15.4
2013-08-01,21,0.31,<LD,0.6,9.4,27.1,36.7,18.1
2013-08-01,22,0.27,<LD,0.5,6.9,24.7,32.0,19.3
2013-08-01,23,0.18,<LD,0.4,1.5,18.0,19.6,21.5
2013-08-02,00,0.10,1,0.6,0.8,13.2,14.0,21.5
2013-08-02,01,0.11,3,0.4,0.3,7.6,7.8,23.2
2013-08-02,02,0.11,1,0.4,6.4,12.9,19.4,23.7
2013-08-02,03,0.24,1,0.4,4.5,13.7,18.4,24.9
2013-08-02,04,0.17,2,0.9,0.8,6.7,7.5,24.9
2013-08-02,05,0.18,<LD,1.4,3.1,10.0,13.2,25.4
2013-08-02,06,0.11,2,1.5,8.0,7.4,14.5,26.1
2013-08-02,07,0.06,2,1.0,13.6,9.5,22.5,26.6
2013-08-02,08,0.07,2,0.7,9.1,7.2,16.4,27.6
2013-08-02,09,0.07,2,0.6,12.7,10.6,23.0,28.1
2013-08-02,10,0.14,2,0.7,11.7,9.6,21.3,27.6
