Fecha,Hora,CO ppm,O3  ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2011-01-20,15,---,16,---,---,---,---,42.2
2011-01-20,16,---,16,---,---,---,---,43.3
2011-01-20,17,<LD,17,0.2,1.9,1.6,4.1,43.8
2011-01-20,18,<LD,17,0.1,0.9,0.8,1.9,44.2
2011-01-20,19,<LD,17,0.1,0.8,0.8,1.6,43.5
2011-01-20,20,<LD,15,0.1,0.4,1.4,1.9,45.0
2011-01-20,21,<LD,7,0.3,2.3,7.6,11.0,45.6
2011-01-20,22,<LD,7,0.3,1.2,7.2,9.0,46.8
2011-01-20,23,0.05,3,0.3,2.4,11.5,15.2,46.9
2011-01-21,00,<LD,10,0.3,0.3,4.7,5.2,47.9
2011-01-21,01,<LD,14,0.3,0.3,1.5,1.6,48.9
2011-01-21,02,<LD,17,0.3,0.8,0.6,1.5,49.8
2011-01-21,03,<LD,18,0.3,0.4,0.4,1.1,50.0
2011-01-21,04,<LD,18,0.3,0.3,0.3,0.4,50.2
2011-01-21,05,<LD,16,0.3,1.8,1.0,3.1,51.1
2011-01-21,06,<LD,14,0.3,1.2,1.3,3.6,53.2
2011-01-21,07,<LD,14,0.3,2.2,1.7,5.0,50.6
2011-01-21,08,<LD,17,0.3,2.4,2.4,6.1,53.4
2011-01-21,09,<LD,20,0.3,1.0,1.9,3.8,68.4
2011-01-21,10,<LD,22,0.3,0.8,1.4,2.6,83.9
2011-01-21,11,<LD,25,0.3,0.8,2.1,3.8,94.5
2011-01-21,12,<LD,28,0.2,2.6,2.4,6.1,107.0
2011-01-21,13,<LD,28,0.2,0.9,1.1,2.8,118.2
2011-01-21,14,---,25,---,---,---,---,126.8
2011-01-21,15,---,22,---,---,---,---,130.9
2011-01-21,16,<LD,22,0.4,1.9,3.3,6.3,131.5
2011-01-21,17,<LD,25,0.4,0.7,1.5,2.7,137.6
2011-01-21,18,<LD,24,0.3,0.6,1.0,2.2,142.4
2011-01-21,19,<LD,26,0.3,0.4,1.4,2.6,150.2
2011-01-21,20,<LD,27,0.3,0.3,0.7,1.1,151.2
2011-01-21,21,<LD,28,0.3,0.2,0.6,1.0,153.0
2011-01-21,22,<LD,26,0.3,1.6,0.6,2.9,152.2
2011-01-21,23,<LD,23,0.3,0.4,0.6,1.5,152.1
2011-01-22,00,<LD,23,0.3,0.5,0.5,1.3,151.5
2011-01-22,01,<LD,24,0.3,0.3,0.4,0.7,151.8
2011-01-22,02,<LD,25,0.3,0.5,0.4,1.2,154.7
2011-01-22,03,<LD,24,0.3,0.5,0.4,1.1,156.0
2011-01-22,04,<LD,23,0.3,0.3,0.3,0.6,158.1
2011-01-22,05,<LD,22,0.3,0.7,0.4,1.2,158.3
2011-01-22,06,<LD,20,0.3,2.3,2.4,5.5,157.2
2011-01-22,07,<LD,13,0.3,3.1,10.7,15.4,156.5
2011-01-22,08,<LD,15,0.3,3.5,7.9,12.9,157.0
2011-01-22,09,<LD,21,0.3,1.2,3.6,6.0,144.6
2011-01-22,10,<LD,23,0.3,2.0,4.0,7.1,133.1
2011-01-22,11,<LD,26,0.3,1.7,6.0,8.9,129.2
2011-01-22,12,---,29,---,---,---,---,122.7
2011-01-22,13,---,31,---,---,---,---,116.0
2011-01-22,14,<LD,33,0.1,0.5,0.8,1.7,109.8
2011-01-22,15,<LD,33,0.1,0.4,1.7,2.4,101.5
2011-01-22,16,<LD,32,0.1,0.4,2.1,2.8,96.6
2011-01-22,17,<LD,32,0.1,0.5,3.5,4.3,91.3
2011-01-22,18,<LD,31,0.1,0.5,3.2,4.2,87.1
2011-01-22,19,<LD,31,0.1,0.3,0.7,1.4,79.7
2011-01-22,20,<LD,25,0.1,0.3,3.2,3.9,75.4
2011-01-22,21,<LD,22,0.1,0.4,4.3,5.0,74.8
2011-01-22,22,<LD,25,0.1,0.4,0.9,1.6,74.8
2011-01-22,23,<LD,27,0.1,0.2,0.5,0.9,75.4
2011-01-23,00,<LD,29,0.1,0.3,0.5,0.9,75.7
2011-01-23,01,<LD,29,0.1,0.4,0.5,1.3,75.5
2011-01-23,02,<LD,31,0.1,0.3,0.5,0.9,73.1
2011-01-23,03,<LD,30,0.1,0.4,0.5,1.1,71.8
2011-01-23,04,<LD,27,0.1,0.3,2.8,3.2,69.5
2011-01-23,05,<LD,27,0.1,0.3,1.9,2.2,69.0
2011-01-23,06,<LD,26,0.1,0.3,3.3,3.9,68.1
2011-01-23,07,<LD,26,0.1,0.4,1.5,2.5,65.3
2011-01-23,08,<LD,26,0.1,0.3,1.2,1.7,58.6
2011-01-23,09,<LD,27,0.1,0.4,2.4,3.6,56.9
2011-01-23,10,<LD,29,0.1,0.4,1.7,2.3,53.2
2011-01-23,11,---,31,---,---,---,---,46.8
2011-01-23,12,---,32,---,---,---,---,41.7
2011-01-23,13,<LD,33,0.4,0.3,0.9,1.2,38.0
2011-01-23,14,<LD,32,0.4,0.9,0.7,2.2,35.4
2011-01-23,15,<LD,31,0.4,0.2,0.5,0.8,35.6
2011-01-23,16,<LD,32,0.4,0.4,0.3,0.9,36.6
2011-01-23,17,<LD,33,0.4,0.2,0.3,0.5,36.6
2011-01-23,18,<LD,33,0.4,0.3,0.6,0.9,36.8
2011-01-23,19,<LD,30,0.4,0.3,1.4,2.1,36.5
2011-01-23,20,<LD,28,0.4,0.7,2.0,3.2,36.3
2011-01-23,21,<LD,21,0.1,0.9,5.8,7.3,35.7
2011-01-23,22,<LD,24,0.1,0.4,4.7,5.7,35.3
2011-01-23,23,<LD,32,0.1,0.8,3.4,4.9,34.4
2011-01-24,00,<LD,25,0.1,0.4,3.7,4.7,35.1
2011-01-24,01,<LD,25,0.1,0.6,4.0,5.0,34.9
2011-01-24,02,<LD,24,0.1,0.3,2.4,3.2,34.9
2011-01-24,03,<LD,21,0.1,0.3,2.4,2.9,35.0
2011-01-24,04,<LD,14,0.1,0.5,3.6,4.9,35.3
2011-01-24,05,<LD,14,0.1,0.4,4.2,5.2,35.4
2011-01-24,06,<LD,13,0.1,11.5,11.3,24.1,36.0
2011-01-24,07,<LD,17,0.1,3.0,6.1,10.3,37.4
2011-01-24,08,<LD,20,0.1,3.6,6.2,11.1,38.6
2011-01-24,09,<LD,24,0.1,2.3,5.0,8.5,40.8
2011-01-24,10,<LD,26,0.2,2.0,3.9,7.1,41.8
2011-01-24,11,<LD,28,0.6,2.6,4.7,8.7,42.4
2011-01-24,12,<LD,30,0.2,1.2,3.0,4.8,43.3
2011-01-24,13,---,31,---,---,---,---,45.2
2011-01-24,14,---,32,---,---,---,---,45.7
2011-01-24,15,<LD,33,0.3,1.0,2.6,4.2,46.8
2011-01-24,16,<LD,32,0.3,2.1,4.1,7.4,47.9
2011-01-24,17,<LD,32,0.3,2.5,4.1,7.6,48.0
2011-01-24,18,<LD,32,0.3,1.5,3.4,6.2,48.3
2011-01-24,19,<LD,31,0.3,0.7,4.7,6.5,50.0
2011-01-24,20,<LD,25,0.3,0.3,8.3,8.7,51.9
2011-01-24,21,<LD,24,0.3,0.5,6.5,7.9,51.5
2011-01-24,22,<LD,25,0.2,0.3,3.1,3.8,51.6
2011-01-24,23,<LD,26,0.3,0.5,2.1,3.2,52.3
2011-01-25,00,<LD,27,0.3,0.3,1.5,2.3,51.0
2011-01-25,01,<LD,30,0.3,0.3,0.8,1.6,52.3
2011-01-25,02,<LD,28,0.3,0.4,0.9,1.6,52.8
2011-01-25,03,<LD,29,0.3,0.5,0.5,1.3,53.5
2011-01-25,04,<LD,25,0.3,0.4,2.9,3.8,57.7
2011-01-25,05,<LD,20,0.3,0.5,2.8,4.0,58.8
2011-01-25,06,<LD,15,0.3,1.0,4.6,6.6,58.1
2011-01-25,07,0.05,11,0.3,5.4,8.3,15.3,57.5
2011-01-25,08,0.04,16,0.3,3.4,5.3,10.2,55.3
2011-01-25,09,<LD,20,0.3,2.6,4.8,8.9,51.8
2011-01-25,10,<LD,22,0.2,2.4,5.1,8.9,51.3
2011-01-25,11,<LD,19,0.1,1.1,5.4,7.6,51.0
2011-01-25,12,<LD,17,0.1,5.4,8.1,15.1,51.4
2011-01-25,13,<LD,23,0.1,1.0,2.6,4.6,49.5
2011-01-25,14,<LD,26,0.1,1.1,2.2,3.9,49.4
2011-01-25,15,---,29,---,---,---,---,48.3
2011-01-25,16,<LD,28,0.3,1.6,5.7,8.3,46.7
2011-01-25,17,<LD,24,0.2,1.9,7.1,10.3,46.6
2011-01-25,18,<LD,23,0.1,1.0,6.4,8.5,48.0
2011-01-25,19,<LD,23,0.1,0.4,1.6,2.5,45.8
2011-01-25,20,<LD,11,0.1,0.6,1.7,2.5,43.5
2011-01-25,21,<LD,10,0.1,0.2,0.8,1.3,41.3
2011-01-25,22,<LD,11,0.1,0.3,1.1,1.8,40.0
2011-01-25,23,<LD,9,0.1,1.1,3.4,5.6,38.7
2011-01-26,00,<LD,5,0.1,2.3,7.6,11.3,38.5
2011-01-26,01,<LD,8,0.1,2.8,4.6,8.4,36.7
2011-01-26,02,<LD,4,0.1,6.8,6.8,15.1,35.4
2011-01-26,03,<LD,2,0.1,10.2,7.2,19.0,34.2
2011-01-26,04,<LD,4,0.1,6.1,6.0,13.5,29.5
2011-01-26,05,<LD,4,0.1,2.6,7.3,11.5,28.1
2011-01-26,06,<LD,5,0.1,2.7,5.7,9.7,27.8
2011-01-26,07,<LD,7,0.1,1.6,3.0,5.7,26.4
2011-01-26,08,<LD,7,0.1,1.5,3.9,6.5,26.1
2011-01-26,09,<LD,6,0.1,4.5,5.1,11.0,26.5
2011-01-26,10,<LD,7,0.1,10.3,5.9,17.8,25.2
2011-01-26,11,<LD,10,0.1,0.8,1.3,2.9,23.8
2011-01-26,12,<LD,10,0.1,4.1,1.9,6.9,21.9
2011-01-26,13,<LD,10,0.1,1.1,0.7,2.5,21.8
2011-01-26,14,0.29,11,0.1,22.2,5.7,29.6,20.9
2011-01-26,15,<LD,13,0.1,2.0,2.9,6.1,20.3
2011-01-26,16,<LD,14,0.1,1.3,1.6,3.5,19.8
2011-01-26,17,<LD,10,0.1,6.9,5.4,13.9,18.9
2011-01-26,18,<LD,11,0.1,4.5,4.6,10.3,16.5
2011-01-26,19,<LD,24,0.1,1.5,2.2,4.4,16.2
2011-01-26,20,<LD,19,0.1,0.4,0.7,1.2,16.1
2011-01-26,21,<LD,12,0.1,0.3,0.4,0.7,16.0
2011-01-26,22,<LD,8,0.1,0.8,2.6,4.6,15.6
2011-01-26,23,<LD,8,0.1,0.4,2.2,3.2,16.0
2011-01-27,00,<LD,4,0.1,1.8,6.3,9.4,16.0
2011-01-27,01,<LD,4,0.1,2.1,5.4,8.4,16.1
2011-01-27,02,<LD,5,0.1,2.8,7.3,11.3,16.1
2011-01-27,03,<LD,5,0.1,1.2,5.5,7.6,15.8
2011-01-27,04,<LD,4,0.1,1.4,7.0,9.5,15.5
2011-01-27,05,<LD,2,0.1,2.7,6.7,10.7,15.3
2011-01-27,06,0.04,2,0.1,16.3,12.3,30.5,15.9
2011-01-27,07,0.04,5,0.1,11.8,10.0,23.6,16.5
2011-01-27,08,<LD,7,0.1,9.5,7.0,18.2,17.0
2011-01-27,09,<LD,10,0.1,6.1,6.9,14.7,18.8
2011-01-27,10,<LD,17,0.1,3.1,4.7,9.3,19.0
2011-01-27,11,<LD,20,0.2,1.6,3.7,6.5,20.1
2011-01-27,12,<LD,22,0.2,3.2,4.5,9.2,22.2
2011-01-27,13,<LD,22,0.2,1.9,4.9,8.0,23.3
2011-01-27,14,<LD,23,0.2,2.4,5.8,9.4,25.4
2011-01-27,15,<LD,23,0.2,3.6,7.3,12.5,27.4
2011-01-27,16,<LD,25,0.3,2.8,6.2,10.0,28.2
2011-01-27,17,<LD,22,0.3,1.3,8.3,10.7,32.5
2011-01-27,18,<LD,20,0.1,0.9,4.5,6.3,33.6
2011-01-27,19,<LD,18,0.1,0.5,8.2,9.4,34.1
2011-01-27,20,<LD,18,0.1,0.5,4.0,5.2,34.6
2011-01-27,21,<LD,22,0.1,0.5,3.1,4.2,34.3
2011-01-27,22,<LD,21,0.1,0.3,2.3,2.9,35.1
2011-01-27,23,<LD,21,0.1,0.3,1.4,1.9,34.7
2011-01-28,00,<LD,8,0.1,10.4,8.6,20.4,34.4
2011-01-28,01,<LD,5,0.1,12.6,8.8,22.9,34.1
2011-01-28,02,<LD,6,0.1,9.0,7.5,18.1,36.5
2011-01-28,03,<LD,7,0.1,1.3,5.0,7.8,38.9
2011-01-28,04,<LD,10,0.1,0.4,0.9,1.6,42.2
2011-01-28,05,<LD,11,0.1,0.4,0.3,0.6,46.0
2011-01-28,06,<LD,9,0.1,0.5,0.3,0.8,48.8
2011-01-28,07,<LD,7,0.1,6.7,3.0,10.6,49.2
2011-01-28,08,<LD,7,0.1,6.9,3.4,11.5,49.8
2011-01-28,09,<LD,9,0.1,5.8,1.7,8.7,48.4
2011-01-28,10,<LD,9,0.1,8.1,3.5,13.1,49.2
2011-01-28,11,<LD,10,0.1,2.3,1.2,4.4,48.8
2011-01-28,12,<LD,11,0.1,2.0,1.2,4.2,47.5
2011-01-28,13,<LD,13,0.1,1.1,0.6,2.1,46.8
2011-01-28,14,<LD,14,0.1,1.4,0.5,2.1,45.6
2011-01-28,15,<LD,14,0.1,1.2,0.6,2.0,44.4
2011-01-28,16,<LD,14,0.1,1.4,0.5,2.4,43.1
2011-01-28,17,<LD,14,0.1,0.9,0.4,1.6,39.2
2011-01-28,18,<LD,14,0.1,0.7,0.6,1.8,37.8
2011-01-28,19,<LD,14,0.1,0.3,0.3,0.7,37.6
2011-01-28,20,<LD,13,0.1,0.5,0.9,1.8,38.1
2011-01-28,21,<LD,10,0.1,0.4,0.8,1.5,41.3
2011-01-28,22,<LD,8,0.1,0.9,0.9,2.6,41.9
2011-01-28,23,<LD,9,0.1,0.4,1.0,2.0,43.3
2011-01-29,00,<LD,10,0.1,0.8,0.8,2.6,44.0
2011-01-29,01,<LD,10,0.1,0.3,0.4,0.8,44.6
2011-01-29,02,<LD,8,0.1,0.8,1.2,3.2,42.3
2011-01-29,03,<LD,7,0.1,0.7,1.1,2.3,39.8
2011-01-29,04,<LD,6,0.1,1.3,2.7,5.1,36.3
2011-01-29,05,<LD,5,0.1,0.5,3.0,3.7,32.8
2011-01-29,06,0.08,2,0.1,21.1,9.0,31.2,30.1
2011-01-29,07,0.08,5,0.1,43.0,21.3,65.9,31.1
2011-01-29,08,<LD,10,0.1,12.0,5.6,18.9,31.4
2011-01-29,09,<LD,15,0.1,2.5,2.9,6.6,32.9
2011-01-29,10,<LD,19,0.1,1.9,1.6,4.3,32.8
2011-01-29,11,<LD,21,0.2,1.3,0.8,2.7,32.8
2011-01-29,12,<LD,21,0.2,0.6,1.1,2.4,33.0
2011-01-29,13,<LD,21,0.2,0.7,0.6,1.4,32.8
2011-01-29,14,<LD,21,0.1,0.5,0.6,1.5,33.1
2011-01-29,15,<LD,21,0.3,0.5,0.4,1.1,32.8
2011-01-29,16,<LD,20,0.3,7.4,2.2,10.0,34.6
2011-01-29,17,<LD,20,0.3,0.4,0.4,1.0,35.4
2011-01-29,18,<LD,20,0.3,0.7,0.4,1.6,37.2
2011-01-29,19,<LD,20,0.2,0.3,0.4,0.8,38.9
2011-01-29,20,<LD,16,0.1,0.6,3.4,4.8,40.2
2011-01-29,21,<LD,15,0.1,0.6,4.6,6.1,39.6
2011-01-29,22,<LD,16,0.1,0.3,2.2,2.6,40.1
2011-01-29,23,<LD,18,0.1,0.5,1.5,2.8,40.0
2011-01-30,00,<LD,17,0.1,0.3,1.1,1.9,40.3
2011-01-30,01,<LD,18,0.1,0.2,0.9,1.3,40.7
2011-01-30,02,<LD,19,0.1,0.3,0.9,1.4,41.3
2011-01-30,03,<LD,22,0.1,0.3,0.8,1.8,42.1
2011-01-30,04,<LD,29,0.1,0.3,0.4,1.1,44.6
2011-01-30,05,<LD,28,0.1,0.3,0.3,0.7,49.5
2011-01-30,06,<LD,28,0.1,0.5,0.4,1.2,56.2
2011-01-30,07,<LD,28,0.1,0.4,0.4,1.2,57.2
2011-01-30,08,<LD,28,0.1,0.2,0.5,0.7,59.2
2011-01-30,09,<LD,28,0.1,0.4,1.0,1.5,60.9
2011-01-30,10,<LD,28,0.1,0.8,3.3,4.9,64.3
2011-01-30,11,<LD,28,0.2,0.9,5.0,7.2,66.6
2011-01-30,12,<LD,29,0.3,0.5,2.4,3.6,69.2
2011-01-30,13,<LD,29,0.3,0.3,1.6,2.2,71.0
2011-01-30,14,<LD,30,0.3,0.7,2.5,4.0,72.0
2011-01-30,15,<LD,30,0.3,0.5,3.4,4.8,73.5
2011-01-30,16,<LD,30,0.3,0.5,3.0,4.2,72.9
2011-01-30,17,<LD,30,0.3,0.3,1.7,1.9,73.5
2011-01-30,18,<LD,29,0.2,0.3,0.3,0.6,89.2
2011-01-30,19,<LD,28,0.1,0.3,3.4,3.7,87.5
2011-01-30,20,<LD,26,0.1,0.3,3.1,4.0,85.1
2011-01-30,21,<LD,23,0.1,0.5,2.8,3.9,84.3
2011-01-30,22,<LD,18,0.1,0.2,2.7,2.7,82.8
2011-01-30,23,<LD,16,0.1,0.5,3.6,4.4,81.6
2011-01-31,00,<LD,15,0.1,0.6,3.5,4.4,80.5
2011-01-31,01,<LD,16,0.1,0.4,2.9,3.7,79.7
2011-01-31,02,<LD,13,0.1,0.7,4.2,5.8,79.4
2011-01-31,03,<LD,14,0.1,0.8,6.8,8.3,78.4
2011-01-31,04,<LD,20,0.1,0.3,0.7,1.0,75.9
2011-01-31,05,<LD,16,0.1,1.2,1.7,3.5,70.4
2011-01-31,06,<LD,12,0.1,0.4,1.2,2.4,62.2
2011-01-31,07,<LD,7,0.1,5.0,4.4,11.0,59.4
2011-01-31,08,<LD,6,0.1,11.8,6.9,20.5,57.0
2011-01-31,09,<LD,10,0.1,8.7,6.8,17.0,53.7
2011-01-31,10,<LD,12,0.1,6.7,5.9,14.1,52.5
2011-01-31,11,<LD,13,0.1,4.4,4.2,9.7,52.6
2011-01-31,12,<LD,14,0.1,0.8,1.3,2.9,51.5
2011-01-31,13,<LD,13,0.1,0.3,0.7,1.1,51.3
2011-01-31,14,<LD,13,0.1,0.4,0.8,1.7,53.4
2011-01-31,15,<LD,12,0.1,1.5,1.2,3.0,54.3
2011-01-31,16,<LD,10,0.1,5.1,2.8,9.1,57.1
2011-01-31,17,<LD,10,0.1,4.4,3.0,8.2,57.5
2011-01-31,18,<LD,10,0.1,4.1,2.4,7.5,42.2
2011-01-31,19,<LD,11,0.1,0.9,1.4,2.9,43.6
2011-01-31,20,<LD,12,0.1,0.3,0.5,0.9,44.8
2011-01-31,21,<LD,13,0.1,0.4,0.6,1.2,44.3
2011-01-31,22,<LD,13,0.1,0.2,0.5,0.9,43.8
2011-01-31,23,<LD,12,0.1,0.3,0.8,1.4,43.4
2011-02-01,00,<LD,9,0.1,2.1,3.7,6.8,44.9
2011-02-01,01,<LD,3,0.1,3.6,7.1,11.7,45.6
2011-02-01,02,<LD,<LD,0.1,10.4,8.5,20.7,47.2
2011-02-01,03,<LD,1,0.1,5.5,7.4,14.5,48.0
2011-02-01,04,<LD,3,0.1,0.5,4.4,6.0,48.4
2011-02-01,05,<LD,3,0.1,1.5,4.2,6.3,49.2
2011-02-01,06,<LD,1,0.1,10.6,9.9,22.1,50.7
2011-02-01,07,0.04,6,0.1,8.9,14.1,24.7,52.0
2011-02-01,08,0.07,27,0.1,7.0,21.4,30.0,53.2
2011-02-01,09,<LD,12,0.1,5.4,7.2,14.1,52.8
2011-02-01,10,<LD,12,0.1,2.3,1.6,5.0,49.9
2011-02-01,11,<LD,12,0.1,1.3,1.5,3.7,46.9
2011-02-01,12,<LD,12,0.1,1.8,1.6,4.1,45.3
2011-02-01,13,<LD,13,0.1,1.1,1.1,3.1,43.5
2011-02-01,14,<LD,14,0.1,1.4,1.5,3.5,39.8
2011-02-01,15,<LD,15,0.1,2.6,2.3,6.2,38.0
2011-02-01,16,<LD,16,0.1,1.7,1.4,4.1,36.3
2011-02-01,17,<LD,14,0.1,4.1,2.6,8.0,36.1
2011-02-01,18,<LD,15,0.1,1.7,2.3,4.9,36.5
2011-02-01,19,<LD,15,0.1,0.6,2.0,3.2,37.5
2011-02-01,20,<LD,11,0.1,0.7,2.9,4.1,38.5
2011-02-01,21,<LD,10,0.1,0.6,3.2,4.1,39.2
2011-02-01,22,<LD,9,0.1,1.9,4.8,7.8,41.0
2011-02-01,23,<LD,9,0.1,1.2,6.2,8.3,43.1
2011-02-02,00,<LD,12,0.1,0.4,2.2,3.2,42.3
2011-02-02,01,<LD,13,0.1,0.3,1.1,2.0,42.1
2011-02-02,02,<LD,14,0.1,0.3,0.7,1.2,40.3
2011-02-02,03,<LD,16,0.1,0.4,0.6,1.1,42.3
2011-02-02,04,<LD,17,0.1,0.3,0.3,0.7,50.4
2011-02-02,05,<LD,17,0.1,0.2,0.5,0.9,58.6
2011-02-02,06,<LD,17,0.1,2.3,1.7,4.7,66.3
2011-02-02,07,<LD,17,0.1,1.8,2.9,6.1,93.1
2011-02-02,08,<LD,19,0.1,3.3,4.3,9.1,110.7
2011-02-02,09,<LD,21,0.1,1.8,6.5,9.7,124.6
2011-02-02,10,<LD,22,0.1,1.9,7.6,10.9,135.2
2011-02-02,11,<LD,24,0.1,2.7,7.9,12.1,142.0
2011-02-02,12,<LD,25,0.1,2.2,5.9,9.5,145.7
2011-02-02,13,<LD,25,0.1,1.7,4.8,7.7,146.8
2011-02-02,14,<LD,26,0.1,1.0,4.4,6.3,149.8
2011-02-02,15,<LD,28,0.2,1.9,3.6,6.5,152.4
2011-02-02,16,<LD,28,0.2,2.0,3.7,7.1,153.2
2011-02-02,17,<LD,27,0.1,1.4,4.3,6.6,154.4
2011-02-02,18,<LD,28,0.1,0.9,3.2,5.1,154.9
2011-02-02,19,<LD,28,0.2,0.5,2.0,3.2,154.7
2011-02-02,20,<LD,27,0.2,0.3,2.4,2.9,155.6
2011-02-02,21,<LD,23,0.3,0.9,5.8,7.7,157.4
2011-02-02,22,<LD,21,0.3,0.4,4.5,5.3,157.4
2011-02-02,23,<LD,23,0.3,0.3,2.1,2.8,156.6
2011-02-03,00,<LD,25,0.3,0.3,1.5,2.0,159.2
2011-02-03,01,<LD,26,0.3,0.2,0.2,0.3,167.5
2011-02-03,02,---,---,---,---,---,---,173.9
2011-02-03,03,---,---,---,---,---,---,178.4
2011-02-03,04,<LD,25,0.1,0.3,0.4,0.9,170.7
2011-02-03,05,<LD,22,0.2,0.3,0.8,1.5,161.8
2011-02-03,06,<LD,17,0.1,5.8,2.4,8.8,151.9
2011-02-03,07,<LD,10,0.1,0.9,1.0,2.3,120.1
2011-02-03,08,<LD,8,0.1,3.2,3.3,7.6,99.4
2011-02-03,09,<LD,7,0.1,5.5,5.2,12.1,84.7
2011-02-03,10,---,---,---,---,---,---,76.1
2011-02-03,11,---,---,---,---,---,---,71.1
2011-02-03,12,<LD,13,0.1,0.3,0.5,0.9,67.7
2011-02-03,13,<LD,13,0.1,1.1,1.0,2.7,66.7
2011-02-03,14,<LD,16,0.1,1.0,1.0,2.6,63.1
2011-02-03,15,<LD,17,0.1,0.5,0.8,1.6,59.4
2011-02-03,16,<LD,18,0.1,1.2,0.9,2.7,55.8
2011-02-03,17,0.04,19,0.1,1.0,1.2,2.9,52.1
2011-02-03,18,<LD,16,0.1,0.5,0.6,1.1,49.0
2011-02-03,19,<LD,15,0.1,0.6,0.4,1.4,47.4
2011-02-03,20,<LD,13,0.1,0.3,0.4,0.7,46.4
2011-02-03,21,<LD,6,0.1,4.1,6.4,12.0,45.3
2011-02-03,22,<LD,6,0.1,0.7,3.9,5.0,45.0
2011-02-03,23,0.04,4,0.1,2.1,5.1,8.0,45.8
2011-02-04,00,0.11,2,0.1,7.4,9.9,18.8,43.2
2011-02-04,01,0.09,1,0.1,1.5,7.5,9.6,34.2
2011-02-04,02,0.05,3,0.1,0.5,4.7,5.5,33.9
2011-02-04,03,<LD,6,0.1,0.3,0.9,1.4,33.2
2011-02-04,04,<LD,6,0.1,0.3,0.4,0.9,32.4
2011-02-04,05,0.04,4,0.1,1.9,1.7,4.8,32.5
2011-02-04,06,0.06,2,0.1,15.6,7.7,24.6,34.7
2011-02-04,07,0.08,5,0.2,16.7,10.8,29.1,36.9
2011-02-04,08,0.07,6,0.1,13.8,7.2,22.7,38.2
2011-02-04,09,0.05,8,0.1,9.3,4.8,15.8,38.3
2011-02-04,10,0.04,11,0.2,2.4,1.8,5.4,37.8
2011-02-04,11,<LD,13,1.1,2.6,2.4,6.1,39.0
2011-02-04,12,<LD,15,0.5,1.4,1.7,3.7,39.3
2011-02-04,13,<LD,16,0.3,1.7,1.6,4.0,40.9
2011-02-04,14,<LD,17,0.3,0.9,2.6,4.1,43.3
2011-02-04,15,<LD,18,1.4,1.0,2.9,4.7,46.1
2011-02-04,16,<LD,18,1.0,2.5,4.7,8.6,49.7
2011-02-04,17,<LD,19,2.1,1.6,6.4,9.2,53.8
2011-02-04,18,<LD,19,3.9,1.4,7.2,9.7,56.7
2011-02-04,19,<LD,21,3.6,0.8,3.7,5.0,59.3
2011-02-04,20,<LD,23,1.0,0.4,0.7,1.1,61.0
2011-02-04,21,<LD,21,0.1,0.4,1.2,2.3,61.5
2011-02-04,22,<LD,22,0.1,0.3,0.6,1.0,63.1
2011-02-04,23,<LD,22,0.2,0.3,0.4,0.6,64.7
2011-02-05,00,<LD,21,0.1,0.7,0.5,1.7,68.7
2011-02-05,01,<LD,17,0.2,5.2,3.1,8.8,69.8
2011-02-05,02,<LD,7,0.2,18.0,7.2,26.1,89.4
2011-02-05,03,<LD,11,0.2,0.8,2.0,3.5,98.1
2011-02-05,04,<LD,9,0.1,0.9,2.7,4.4,105.3
2011-02-05,05,<LD,10,0.1,0.5,1.8,2.5,109.6
2011-02-05,06,<LD,7,0.1,4.6,5.0,10.9,111.2
2011-02-05,07,<LD,7,0.1,7.5,5.0,14.0,112.2
2011-02-05,08,<LD,9,0.1,4.5,2.9,8.6,112.7
2011-02-05,09,<LD,9,0.1,5.4,2.8,9.7,113.5
2011-02-05,10,<LD,10,0.2,3.8,1.9,6.8,114.2
2011-02-05,11,<LD,11,0.1,1.3,1.2,3.1,112.9
2011-02-05,12,<LD,10,0.1,3.9,2.5,7.7,113.0
2011-02-05,13,<LD,11,0.1,2.4,1.4,4.9,112.1
2011-02-05,14,<LD,11,0.1,4.1,2.4,7.5,110.5
2011-02-05,15,<LD,11,0.1,2.2,1.8,4.6,107.6
2011-02-05,16,<LD,10,0.1,6.0,3.3,10.6,105.3
2011-02-05,17,<LD,11,0.1,4.1,3.1,8.5,102.4
2011-02-05,18,<LD,11,0.1,3.0,2.7,6.9,99.9
2011-02-05,19,<LD,10,0.1,4.7,3.5,9.3,96.8
2011-02-05,20,<LD,9,0.1,3.9,3.8,8.7,93.2
2011-02-05,21,<LD,14,0.1,1.2,1.3,2.9,91.8
2011-02-05,22,<LD,13,0.1,0.3,0.4,0.7,90.9
2011-02-05,23,0.14,5,0.1,1.5,7.1,9.6,92.7
2011-02-06,00,0.16,2,0.1,1.9,9.1,12.6,92.5
2011-02-06,01,<LD,5,0.1,1.0,4.8,6.8,93.7
2011-02-06,02,<LD,5,0.1,0.7,4.4,5.9,76.4
2011-02-06,03,<LD,7,0.1,0.8,4.2,5.9,69.5
2011-02-06,04,<LD,8,0.1,0.3,1.8,1.9,63.3
2011-02-06,05,<LD,7,0.1,0.9,3.5,4.3,59.7
2011-02-06,06,<LD,4,0.1,1.1,5.0,6.6,58.0
2011-02-06,07,<LD,7,0.1,2.5,6.6,10.5,57.4
2011-02-06,08,<LD,10,0.1,1.2,3.6,5.7,57.1
