"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2016-09-21:00:15,09/21/2016,00:15:00,25.28,8.74,9.03,111.57,crbuoy2016
2016-09-21:00:30,09/21/2016,00:30:00,25.28,8.76,9.09,112.3,crbuoy2016
2016-09-21:00:45,09/21/2016,00:45:00,25.24,8.75,9.02,111.37,crbuoy2016
2016-09-21:01:00,09/21/2016,01:00:00,25.26,8.74,8.96,110.61,crbuoy2016
2016-09-21:01:15,09/21/2016,01:15:00,25.22,8.73,8.87,109.53,crbuoy2016
2016-09-21:01:30,09/21/2016,01:30:00,25.23,8.7,8.77,108.23,crbuoy2016
2016-09-21:01:45,09/21/2016,01:45:00,25.24,8.71,8.89,109.74,crbuoy2016
2016-09-21:02:00,09/21/2016,02:00:00,25.25,8.74,8.95,110.55,crbuoy2016
2016-09-21:02:15,09/21/2016,02:15:00,25.21,8.72,8.89,109.74,crbuoy2016
2016-09-21:02:30,09/21/2016,02:30:00,25.22,8.69,8.77,108.22,crbuoy2016
2016-09-21:02:45,09/21/2016,02:45:00,25.2,8.71,8.85,109.13,crbuoy2016
2016-09-21:03:00,09/21/2016,03:00:00,25.17,8.71,8.79,108.34,crbuoy2016
2016-09-21:03:15,09/21/2016,03:15:00,25.17,8.71,8.81,108.59,crbuoy2016
2016-09-21:03:30,09/21/2016,03:30:00,25.14,8.72,8.86,109.19,crbuoy2016
2016-09-21:03:45,09/21/2016,03:45:00,25.12,8.72,8.84,108.93,crbuoy2016
2016-09-21:04:00,09/21/2016,04:00:00,25.12,8.71,8.76,107.88,crbuoy2016
2016-09-21:04:15,09/21/2016,04:15:00,25.1,8.72,8.8,108.34,crbuoy2016
2016-09-21:04:30,09/21/2016,04:30:00,25.09,8.67,8.63,106.22,crbuoy2016
2016-09-21:04:45,09/21/2016,04:45:00,25.09,8.7,8.72,107.35,crbuoy2016
2016-09-21:05:00,09/21/2016,05:00:00,25.08,8.7,8.71,107.26,crbuoy2016
2016-09-21:05:15,09/21/2016,05:15:00,25.04,8.69,8.65,106.47,crbuoy2016
2016-09-21:05:30,09/21/2016,05:30:00,25.05,8.65,8.47,104.2,crbuoy2016
2016-09-21:05:45,09/21/2016,05:45:00,25.02,8.68,8.58,105.46,crbuoy2016
2016-09-21:06:00,09/21/2016,06:00:00,24.99,8.65,8.48,104.19,crbuoy2016
2016-09-21:06:15,09/21/2016,06:15:00,25.01,8.7,8.67,106.63,crbuoy2016
2016-09-21:06:30,09/21/2016,06:30:00,24.98,8.66,8.53,104.76,crbuoy2016
2016-09-21:06:45,09/21/2016,06:45:00,24.98,8.69,8.64,106.12,crbuoy2016
2016-09-21:07:00,09/21/2016,07:00:00,24.94,8.68,8.6,105.6,crbuoy2016
2016-09-21:07:15,09/21/2016,07:15:00,24.95,8.64,8.43,103.48,crbuoy2016
2016-09-21:07:30,09/21/2016,07:30:00,24.93,8.65,8.46,103.9,crbuoy2016
2016-09-21:07:45,09/21/2016,07:45:00,24.92,8.68,8.57,105.25,crbuoy2016
2016-09-21:08:00,09/21/2016,08:00:00,24.91,8.68,8.59,105.41,crbuoy2016
2016-09-21:08:15,09/21/2016,08:15:00,24.9,8.69,8.67,106.42,crbuoy2016
2016-09-21:08:30,09/21/2016,08:30:00,24.92,8.73,8.88,108.96,crbuoy2016
2016-09-21:08:45,09/21/2016,08:45:00,24.92,8.72,8.77,107.63,crbuoy2016
2016-09-21:09:00,09/21/2016,09:00:00,24.91,8.73,8.88,108.99,crbuoy2016
2016-09-21:09:15,09/21/2016,09:15:00,24.92,8.73,8.93,109.58,crbuoy2016
2016-09-21:09:30,09/21/2016,09:30:00,24.93,8.75,9.07,111.32,crbuoy2016
2016-09-21:09:45,09/21/2016,09:45:00,24.96,8.76,9.17,112.6,crbuoy2016
2016-09-21:10:00,09/21/2016,10:00:00,24.99,8.8,9.38,115.26,crbuoy2016
2016-09-21:10:15,09/21/2016,10:15:00,25.01,8.79,9.36,115.06,crbuoy2016
2016-09-21:10:30,09/21/2016,10:30:00,25.03,8.83,9.59,117.94,crbuoy2016
2016-09-21:10:45,09/21/2016,10:45:00,25.12,8.85,9.78,120.52,crbuoy2016
2016-09-21:11:00,09/21/2016,11:00:00,25.1,8.86,9.78,120.45,crbuoy2016
2016-09-21:11:15,09/21/2016,11:15:00,25.22,8.88,9.95,122.82,crbuoy2016
2016-09-21:11:30,09/21/2016,11:30:00,25.28,8.88,9.95,123,crbuoy2016
2016-09-21:11:45,09/21/2016,11:45:00,25.35,8.9,10.05,124.33,crbuoy2016
2016-09-21:12:00,09/21/2016,12:00:00,25.34,8.89,9.97,123.27,crbuoy2016
2016-09-21:12:15,09/21/2016,12:15:00,25.32,8.87,9.87,122.11,crbuoy2016
2016-09-21:12:30,09/21/2016,12:30:00,25.34,8.88,10.03,124.13,crbuoy2016
2016-09-21:12:45,09/21/2016,12:45:00,25.39,8.89,10.13,125.39,crbuoy2016
2016-09-21:13:00,09/21/2016,13:00:00,25.5,8.92,10.27,127.44,crbuoy2016
2016-09-21:13:15,09/21/2016,13:15:00,25.48,8.91,10.29,127.59,crbuoy2016
2016-09-21:13:30,09/21/2016,13:30:00,25.62,8.95,10.63,132.17,crbuoy2016
2016-09-21:13:45,09/21/2016,13:45:00,25.61,8.95,10.61,131.95,crbuoy2016
2016-09-21:14:00,09/21/2016,14:00:00,25.64,8.95,10.67,132.73,crbuoy2016
2016-09-21:14:15,09/21/2016,14:15:00,25.73,8.97,10.78,134.34,crbuoy2016
2016-09-21:14:30,09/21/2016,14:30:00,25.53,8.96,10.7,132.76,crbuoy2016
2016-09-21:14:45,09/21/2016,14:45:00,25.63,8.98,10.9,135.48,crbuoy2016
2016-09-21:15:00,09/21/2016,15:00:00,25.63,9,11,136.77,crbuoy2016
2016-09-21:15:15,09/21/2016,15:15:00,25.71,8.98,11.02,137.19,crbuoy2016
2016-09-21:15:30,09/21/2016,15:30:00,25.7,8.99,11.11,138.35,crbuoy2016
2016-09-21:15:45,09/21/2016,15:45:00,25.77,9.01,11.25,140.16,crbuoy2016
2016-09-21:16:00,09/21/2016,16:00:00,25.66,8.99,11.05,137.41,crbuoy2016
2016-09-21:16:15,09/21/2016,16:15:00,25.66,9.02,11.32,140.83,crbuoy2016
2016-09-21:16:30,09/21/2016,16:30:00,25.64,9.01,11.31,140.66,crbuoy2016
2016-09-21:16:45,09/21/2016,16:45:00,25.63,9.01,11.23,139.56,crbuoy2016
2016-09-21:17:00,09/21/2016,17:00:00,25.55,9.01,11.33,140.57,crbuoy2016
2016-09-21:17:15,09/21/2016,17:15:00,25.53,9,11.27,139.78,crbuoy2016
2016-09-21:17:30,09/21/2016,17:30:00,25.47,9.01,11.29,139.93,crbuoy2016
2016-09-21:17:45,09/21/2016,17:45:00,25.47,9.01,11.23,139.2,crbuoy2016
2016-09-21:18:00,09/21/2016,18:00:00,25.47,8.99,11.09,137.52,crbuoy2016
2016-09-21:18:15,09/21/2016,18:15:00,25.42,8.99,11.13,137.88,crbuoy2016
2016-09-21:18:30,09/21/2016,18:30:00,25.39,8.98,10.97,135.88,crbuoy2016
2016-09-21:18:45,09/21/2016,18:45:00,25.39,8.95,10.77,133.27,crbuoy2016
2016-09-21:19:00,09/21/2016,19:00:00,25.34,8.94,10.79,133.38,crbuoy2016
2016-09-21:19:15,09/21/2016,19:15:00,25.35,8.95,10.68,132.05,crbuoy2016
2016-09-21:19:30,09/21/2016,19:30:00,25.31,8.97,10.92,134.96,crbuoy2016
2016-09-21:19:45,09/21/2016,19:45:00,25.29,8.94,10.66,131.73,crbuoy2016
2016-09-21:20:00,09/21/2016,20:00:00,25.27,8.93,10.55,130.33,crbuoy2016
2016-09-21:20:15,09/21/2016,20:15:00,25.24,8.9,10.38,128.07,crbuoy2016
2016-09-21:20:30,09/21/2016,20:30:00,25.23,8.9,10.43,128.74,crbuoy2016
2016-09-21:20:45,09/21/2016,20:45:00,25.21,8.92,10.47,129.12,crbuoy2016
2016-09-21:21:00,09/21/2016,21:00:00,25.2,8.91,10.44,128.77,crbuoy2016
2016-09-21:21:15,09/21/2016,21:15:00,25.15,8.88,10.22,125.94,crbuoy2016
2016-09-21:21:30,09/21/2016,21:30:00,25.14,8.9,10.39,127.97,crbuoy2016
2016-09-21:21:45,09/21/2016,21:45:00,25.15,8.88,10.19,125.6,crbuoy2016
2016-09-21:22:00,09/21/2016,22:00:00,25.12,8.91,10.37,127.72,crbuoy2016
2016-09-21:22:15,09/21/2016,22:15:00,25.1,8.88,10.19,125.47,crbuoy2016
2016-09-21:22:30,09/21/2016,22:30:00,25.09,8.88,10.16,125.11,crbuoy2016
2016-09-21:22:45,09/21/2016,22:45:00,25.06,8.87,10.15,124.89,crbuoy2016
2016-09-21:23:00,09/21/2016,23:00:00,25.06,8.9,10.26,126.17,crbuoy2016
2016-09-21:23:15,09/21/2016,23:15:00,25.05,8.88,10.15,124.84,crbuoy2016
2016-09-21:23:30,09/21/2016,23:30:00,25.03,8.86,9.97,122.52,crbuoy2016
2016-09-21:23:45,09/21/2016,23:45:00,25.02,8.86,10,122.87,crbuoy2016
2016-09-22:00:00,09/22/2016,00:00:00,25,8.88,10.06,123.54,crbuoy2016
2016-09-22:00:15,09/22/2016,00:15:00,24.97,8.84,9.9,121.57,crbuoy2016
2016-09-22:00:30,09/22/2016,00:30:00,24.98,8.83,9.82,120.64,crbuoy2016
2016-09-22:00:45,09/22/2016,00:45:00,24.97,8.85,9.85,120.98,crbuoy2016
2016-09-22:01:00,09/22/2016,01:00:00,24.95,8.81,9.69,119.01,crbuoy2016
2016-09-22:01:15,09/22/2016,01:15:00,24.94,8.83,9.73,119.41,crbuoy2016
2016-09-22:01:30,09/22/2016,01:30:00,24.93,8.78,9.46,116.13,crbuoy2016
2016-09-22:01:45,09/22/2016,01:45:00,24.91,8.78,9.28,113.86,crbuoy2016
2016-09-22:02:00,09/22/2016,02:00:00,24.91,8.76,9.28,113.85,crbuoy2016
2016-09-22:02:15,09/22/2016,02:15:00,24.91,8.74,9.15,112.28,crbuoy2016
2016-09-22:02:30,09/22/2016,02:30:00,24.89,8.76,9.23,113.2,crbuoy2016
2016-09-22:02:45,09/22/2016,02:45:00,24.87,8.75,9.24,113.23,crbuoy2016
2016-09-22:03:00,09/22/2016,03:00:00,24.85,8.75,9.31,114.09,crbuoy2016
2016-09-22:03:15,09/22/2016,03:15:00,24.84,8.73,9.17,112.39,crbuoy2016
2016-09-22:03:30,09/22/2016,03:30:00,24.81,8.75,9.21,112.82,crbuoy2016
2016-09-22:03:45,09/22/2016,03:45:00,24.8,8.74,9.15,112,crbuoy2016
2016-09-22:04:00,09/22/2016,04:00:00,24.78,8.76,9.31,113.94,crbuoy2016
2016-09-22:04:15,09/22/2016,04:15:00,24.76,8.72,9.06,110.88,crbuoy2016
2016-09-22:04:30,09/22/2016,04:30:00,24.73,8.71,9.01,110.18,crbuoy2016
2016-09-22:04:45,09/22/2016,04:45:00,24.71,8.75,9.23,112.76,crbuoy2016
2016-09-22:05:00,09/22/2016,05:00:00,24.69,8.73,9.08,110.95,crbuoy2016
2016-09-22:05:15,09/22/2016,05:15:00,24.68,8.71,9,109.91,crbuoy2016
2016-09-22:05:30,09/22/2016,05:30:00,24.67,8.71,9,109.95,crbuoy2016
2016-09-22:05:45,09/22/2016,05:45:00,24.64,8.73,9.08,110.83,crbuoy2016
2016-09-22:06:00,09/22/2016,06:00:00,24.63,8.73,9.12,111.31,crbuoy2016
2016-09-22:06:15,09/22/2016,06:15:00,24.62,8.72,9.05,110.39,crbuoy2016
2016-09-22:06:30,09/22/2016,06:30:00,24.58,8.71,8.99,109.56,crbuoy2016
2016-09-22:06:45,09/22/2016,06:45:00,24.57,8.7,8.95,109.1,crbuoy2016
2016-09-22:07:00,09/22/2016,07:00:00,24.57,8.71,8.99,109.55,crbuoy2016
2016-09-22:07:15,09/22/2016,07:15:00,24.53,8.7,8.92,108.69,crbuoy2016
2016-09-22:07:30,09/22/2016,07:30:00,24.53,8.7,8.93,108.77,crbuoy2016
2016-09-22:07:45,09/22/2016,07:45:00,24.52,8.69,8.9,108.38,crbuoy2016
2016-09-22:08:00,09/22/2016,08:00:00,24.5,8.7,8.94,108.85,crbuoy2016
2016-09-22:08:15,09/22/2016,08:15:00,24.51,8.71,9,109.55,crbuoy2016
2016-09-22:08:30,09/22/2016,08:30:00,24.6,8.79,9.46,115.34,crbuoy2016
2016-09-22:08:45,09/22/2016,08:45:00,24.59,8.79,9.41,114.76,crbuoy2016
2016-09-22:09:00,09/22/2016,09:00:00,24.7,8.83,9.73,118.96,crbuoy2016
2016-09-22:09:15,09/22/2016,09:15:00,24.76,8.84,9.85,120.42,crbuoy2016
2016-09-22:09:30,09/22/2016,09:30:00,24.84,8.87,9.96,122.05,crbuoy2016
2016-09-22:09:45,09/22/2016,09:45:00,24.91,8.88,10.16,124.6,crbuoy2016
2016-09-22:10:00,09/22/2016,10:00:00,25.08,8.9,10.17,125.18,crbuoy2016
2016-09-22:10:15,09/22/2016,10:15:00,25.14,8.92,10.4,128.11,crbuoy2016
2016-09-22:10:30,09/22/2016,10:30:00,25.17,8.94,10.53,129.8,crbuoy2016
2016-09-22:10:45,09/22/2016,10:45:00,25.13,8.95,10.65,131.12,crbuoy2016
2016-09-22:11:00,09/22/2016,11:00:00,25.36,8.93,10.52,130.16,crbuoy2016
2016-09-22:11:15,09/22/2016,11:15:00,25.51,8.97,10.72,132.95,crbuoy2016
2016-09-22:11:30,09/22/2016,11:30:00,25.42,8.98,10.84,134.18,crbuoy2016
2016-09-22:11:45,09/22/2016,11:45:00,25.15,8.99,10.92,134.6,crbuoy2016
2016-09-22:12:00,09/22/2016,12:00:00,25.17,9,11.06,136.35,crbuoy2016
2016-09-22:12:15,09/22/2016,12:15:00,25.26,9.03,11.26,138.97,crbuoy2016
2016-09-22:12:30,09/22/2016,12:30:00,25.07,9,11.08,136.31,crbuoy2016
2016-09-22:12:45,09/22/2016,12:45:00,25.29,9,11.12,137.32,crbuoy2016
2016-09-22:13:00,09/22/2016,13:00:00,25.47,9.01,11.21,138.93,crbuoy2016
2016-09-22:13:15,09/22/2016,13:15:00,25.54,9.01,11.2,138.94,crbuoy2016
2016-09-22:13:30,09/22/2016,13:30:00,25.64,9.04,11.39,141.53,crbuoy2016
2016-09-22:13:45,09/22/2016,13:45:00,25.69,9.05,11.46,142.6,crbuoy2016
2016-09-22:14:00,09/22/2016,14:00:00,25.69,9.04,11.3,140.6,crbuoy2016
2016-09-22:14:15,09/22/2016,14:15:00,25.71,9.01,11.36,141.44,crbuoy2016
2016-09-22:14:30,09/22/2016,14:30:00,25.78,9.05,11.47,142.96,crbuoy2016
2016-09-22:14:45,09/22/2016,14:45:00,25.81,9.05,11.4,142.17,crbuoy2016
2016-09-22:15:00,09/22/2016,15:00:00,25.8,9.01,11.23,139.96,crbuoy2016
2016-09-22:15:15,09/22/2016,15:15:00,25.6,9.01,11.26,139.85,crbuoy2016
2016-09-22:15:30,09/22/2016,15:30:00,25.52,9.02,11.3,140.1,crbuoy2016
2016-09-22:15:45,09/22/2016,15:45:00,25.25,9.04,11.5,141.9,crbuoy2016
2016-09-22:16:00,09/22/2016,16:00:00,25.09,9.02,11.4,140.27,crbuoy2016
2016-09-22:16:15,09/22/2016,16:15:00,25.31,9.09,11.96,147.73,crbuoy2016
2016-09-22:16:30,09/22/2016,16:30:00,25.38,9.1,12.12,149.92,crbuoy2016
2016-09-22:16:45,09/22/2016,16:45:00,25.44,9.13,12.3,152.33,crbuoy2016
2016-09-22:17:00,09/22/2016,17:00:00,25.24,9.09,11.86,146.4,crbuoy2016
2016-09-22:17:15,09/22/2016,17:15:00,25.38,9.08,11.89,147.08,crbuoy2016
2016-09-22:17:30,09/22/2016,17:30:00,25.27,9.06,11.74,144.97,crbuoy2016
2016-09-22:17:45,09/22/2016,17:45:00,25.52,9.06,11.67,144.81,crbuoy2016
2016-09-22:18:00,09/22/2016,18:00:00,25.27,8.99,11.01,136,crbuoy2016
2016-09-22:18:15,09/22/2016,18:15:00,25.42,8.99,10.86,134.46,crbuoy2016
2016-09-22:18:30,09/22/2016,18:30:00,25.39,8.96,10.75,133,crbuoy2016
2016-09-22:18:45,09/22/2016,18:45:00,25.26,8.89,10.1,124.75,crbuoy2016
2016-09-22:19:00,09/22/2016,19:00:00,25.04,8.93,10.64,130.8,crbuoy2016
2016-09-22:19:15,09/22/2016,19:15:00,24.85,8.86,10.19,124.9,crbuoy2016
2016-09-22:19:30,09/22/2016,19:30:00,24.75,8.85,10.06,123.1,crbuoy2016
2016-09-22:19:45,09/22/2016,19:45:00,24.55,8.85,10.07,122.76,crbuoy2016
2016-09-22:20:00,09/22/2016,20:00:00,24.81,8.87,10.18,124.67,crbuoy2016
2016-09-22:20:15,09/22/2016,20:15:00,24.7,8.9,10.38,126.87,crbuoy2016
2016-09-22:20:30,09/22/2016,20:30:00,24.7,8.87,10.08,123.18,crbuoy2016
2016-09-22:20:45,09/22/2016,20:45:00,24.78,8.89,10.13,124.04,crbuoy2016
2016-09-22:21:00,09/22/2016,21:00:00,24.78,8.89,10.16,124.38,crbuoy2016
2016-09-22:21:15,09/22/2016,21:15:00,24.82,8.86,9.92,121.45,crbuoy2016
2016-09-22:21:30,09/22/2016,21:30:00,24.68,8.94,10.56,128.92,crbuoy2016
2016-09-22:21:45,09/22/2016,21:45:00,24.68,8.9,10.15,124.01,crbuoy2016
2016-09-22:22:00,09/22/2016,22:00:00,24.52,8.92,10.3,125.41,crbuoy2016
2016-09-22:22:15,09/22/2016,22:15:00,24.43,8.9,10.26,124.73,crbuoy2016
2016-09-22:22:30,09/22/2016,22:30:00,24.39,8.89,10.16,123.47,crbuoy2016
2016-09-22:22:45,09/22/2016,22:45:00,24.39,8.88,10.08,122.47,crbuoy2016
2016-09-22:23:00,09/22/2016,23:00:00,24.43,8.79,9.44,114.79,crbuoy2016
2016-09-22:23:15,09/22/2016,23:15:00,24.41,8.76,9.23,112.18,crbuoy2016
2016-09-22:23:30,09/22/2016,23:30:00,24.4,8.77,9.31,113.11,crbuoy2016
2016-09-22:23:45,09/22/2016,23:45:00,24.4,8.74,9.09,110.47,crbuoy2016
2016-09-23:00:00,09/23/2016,00:00:00,24.38,8.75,9.18,111.55,crbuoy2016
2016-09-23:00:15,09/23/2016,00:15:00,24.34,8.75,9.19,111.54,crbuoy2016
2016-09-23:00:30,09/23/2016,00:30:00,24.38,8.73,9.09,110.43,crbuoy2016
2016-09-23:00:45,09/23/2016,00:45:00,24.34,8.7,8.91,108.1,crbuoy2016
2016-09-23:01:00,09/23/2016,01:00:00,24.3,8.7,8.9,107.92,crbuoy2016
2016-09-23:01:15,09/23/2016,01:15:00,24.25,8.73,9.05,109.69,crbuoy2016
2016-09-23:01:30,09/23/2016,01:30:00,24.27,8.7,8.93,108.28,crbuoy2016
2016-09-23:01:45,09/23/2016,01:45:00,24.26,8.71,8.94,108.32,crbuoy2016
2016-09-23:02:00,09/23/2016,02:00:00,24.25,8.7,8.92,108.1,crbuoy2016
2016-09-23:02:15,09/23/2016,02:15:00,24.23,8.7,8.99,108.89,crbuoy2016
2016-09-23:02:30,09/23/2016,02:30:00,24.21,8.68,8.83,106.85,crbuoy2016
2016-09-23:02:45,09/23/2016,02:45:00,24.17,8.68,8.85,107.04,crbuoy2016
2016-09-23:03:00,09/23/2016,03:00:00,24.14,8.71,8.91,107.74,crbuoy2016
2016-09-23:03:15,09/23/2016,03:15:00,24.13,8.65,8.61,104.09,crbuoy2016
2016-09-23:03:30,09/23/2016,03:30:00,24.1,8.64,8.67,104.76,crbuoy2016
2016-09-23:03:45,09/23/2016,03:45:00,24.1,8.65,8.68,104.84,crbuoy2016
2016-09-23:04:00,09/23/2016,04:00:00,24.08,8.65,8.67,104.72,crbuoy2016
2016-09-23:04:15,09/23/2016,04:15:00,24.06,8.67,8.75,105.68,crbuoy2016
2016-09-23:04:30,09/23/2016,04:30:00,24.06,8.64,8.59,103.72,crbuoy2016
2016-09-23:04:45,09/23/2016,04:45:00,24.04,8.62,8.52,102.83,crbuoy2016
2016-09-23:05:00,09/23/2016,05:00:00,24.02,8.64,8.64,104.26,crbuoy2016
2016-09-23:05:15,09/23/2016,05:15:00,24,8.66,8.62,104.01,crbuoy2016
2016-09-23:05:30,09/23/2016,05:30:00,23.99,8.64,8.59,103.63,crbuoy2016
2016-09-23:05:45,09/23/2016,05:45:00,23.97,8.68,8.74,105.34,crbuoy2016
2016-09-23:06:00,09/23/2016,06:00:00,23.97,8.69,8.83,106.49,crbuoy2016
2016-09-23:06:15,09/23/2016,06:15:00,24.02,8.65,8.6,103.77,crbuoy2016
2016-09-23:06:30,09/23/2016,06:30:00,24.01,8.66,8.62,103.95,crbuoy2016
2016-09-23:06:45,09/23/2016,06:45:00,24.01,8.65,8.55,103.17,crbuoy2016
2016-09-23:07:00,09/23/2016,07:00:00,24.02,8.65,8.58,103.47,crbuoy2016
2016-09-23:07:15,09/23/2016,07:15:00,24.04,8.64,8.49,102.49,crbuoy2016
2016-09-23:07:30,09/23/2016,07:30:00,24.03,8.64,8.49,102.48,crbuoy2016
2016-09-23:07:45,09/23/2016,07:45:00,24,8.65,8.54,103.04,crbuoy2016
2016-09-23:08:00,09/23/2016,08:00:00,24.01,8.61,8.39,101.17,crbuoy2016
2016-09-23:08:15,09/23/2016,08:15:00,24,8.64,8.51,102.69,crbuoy2016
2016-09-23:08:30,09/23/2016,08:30:00,23.98,8.6,8.34,100.58,crbuoy2016
2016-09-23:08:45,09/23/2016,08:45:00,23.96,8.63,8.5,102.48,crbuoy2016
2016-09-23:09:00,09/23/2016,09:00:00,23.96,8.65,8.58,103.39,crbuoy2016
2016-09-23:09:15,09/23/2016,09:15:00,23.97,8.62,8.37,100.94,crbuoy2016
2016-09-23:09:30,09/23/2016,09:30:00,23.95,8.63,8.52,102.68,crbuoy2016
2016-09-23:09:45,09/23/2016,09:45:00,23.96,8.65,8.64,104.16,crbuoy2016
2016-09-23:10:00,09/23/2016,10:00:00,23.97,8.69,8.82,106.32,crbuoy2016
2016-09-23:10:15,09/23/2016,10:15:00,24,8.72,9.03,108.87,crbuoy2016
2016-09-23:10:30,09/23/2016,10:30:00,24.06,8.73,9.05,109.28,crbuoy2016
2016-09-23:10:45,09/23/2016,10:45:00,24.21,8.79,9.35,113.19,crbuoy2016
2016-09-23:11:00,09/23/2016,11:00:00,24.24,8.79,9.42,114.12,crbuoy2016
2016-09-23:11:15,09/23/2016,11:15:00,24.27,8.77,9.33,113.07,crbuoy2016
2016-09-23:11:30,09/23/2016,11:30:00,24.35,8.78,9.46,114.87,crbuoy2016
2016-09-23:11:45,09/23/2016,11:45:00,24.63,8.82,9.59,117.04,crbuoy2016
2016-09-23:12:00,09/23/2016,12:00:00,24.62,8.84,9.68,118.16,crbuoy2016
2016-09-23:12:15,09/23/2016,12:15:00,24.63,8.82,9.6,117.11,crbuoy2016
2016-09-23:12:30,09/23/2016,12:30:00,24.61,8.84,9.81,119.69,crbuoy2016
2016-09-23:12:45,09/23/2016,12:45:00,24.63,8.85,9.9,120.79,crbuoy2016
2016-09-23:13:00,09/23/2016,13:00:00,24.61,8.88,10.04,122.47,crbuoy2016
2016-09-23:13:15,09/23/2016,13:15:00,24.63,8.87,9.98,121.82,crbuoy2016
2016-09-23:13:30,09/23/2016,13:30:00,24.76,8.9,10.1,123.52,crbuoy2016
2016-09-23:13:45,09/23/2016,13:45:00,24.78,8.9,10.18,124.51,crbuoy2016
2016-09-23:14:00,09/23/2016,14:00:00,24.8,8.9,10.13,124,crbuoy2016
2016-09-23:14:15,09/23/2016,14:15:00,24.8,8.89,10.13,123.95,crbuoy2016
2016-09-23:14:30,09/23/2016,14:30:00,24.83,8.91,10.28,125.89,crbuoy2016
2016-09-23:14:45,09/23/2016,14:45:00,24.85,8.92,10.35,126.84,crbuoy2016
2016-09-23:15:00,09/23/2016,15:00:00,24.89,8.9,10.38,127.25,crbuoy2016
2016-09-23:15:15,09/23/2016,15:15:00,24.88,8.93,10.53,129.05,crbuoy2016
2016-09-23:15:30,09/23/2016,15:30:00,24.93,8.94,10.57,129.69,crbuoy2016
2016-09-23:15:45,09/23/2016,15:45:00,24.99,8.94,10.56,129.66,crbuoy2016
2016-09-23:16:00,09/23/2016,16:00:00,24.94,8.96,10.66,130.78,crbuoy2016
2016-09-23:16:15,09/23/2016,16:15:00,24.94,8.96,10.75,131.86,crbuoy2016
2016-09-23:16:30,09/23/2016,16:30:00,25,8.96,10.77,132.28,crbuoy2016
2016-09-23:16:45,09/23/2016,16:45:00,24.81,8.95,10.68,130.77,crbuoy2016
2016-09-23:17:00,09/23/2016,17:00:00,24.88,8.97,10.71,131.3,crbuoy2016
2016-09-23:17:15,09/23/2016,17:15:00,24.77,8.96,10.66,130.45,crbuoy2016
2016-09-23:17:30,09/23/2016,17:30:00,24.74,8.96,10.7,130.85,crbuoy2016
2016-09-23:17:45,09/23/2016,17:45:00,24.66,8.95,10.61,129.56,crbuoy2016
2016-09-23:18:00,09/23/2016,18:00:00,24.62,8.95,10.59,129.23,crbuoy2016
2016-09-23:18:15,09/23/2016,18:15:00,24.57,8.93,10.46,127.46,crbuoy2016
2016-09-23:18:30,09/23/2016,18:30:00,24.55,8.88,10.05,122.46,crbuoy2016
2016-09-23:18:45,09/23/2016,18:45:00,24.55,8.87,9.92,120.86,crbuoy2016
2016-09-23:19:00,09/23/2016,19:00:00,24.58,8.9,10.25,124.99,crbuoy2016
2016-09-23:19:15,09/23/2016,19:15:00,24.59,8.9,10.23,124.67,crbuoy2016
2016-09-23:19:30,09/23/2016,19:30:00,24.56,8.93,10.38,126.53,crbuoy2016
2016-09-23:19:45,09/23/2016,19:45:00,24.51,8.92,10.44,127.11,crbuoy2016
2016-09-23:20:00,09/23/2016,20:00:00,24.49,8.92,10.38,126.36,crbuoy2016
2016-09-23:20:15,09/23/2016,20:15:00,24.45,8.91,10.32,125.45,crbuoy2016
2016-09-23:20:30,09/23/2016,20:30:00,24.41,8.89,10.25,124.61,crbuoy2016
2016-09-23:20:45,09/23/2016,20:45:00,24.41,8.9,10.21,124.06,crbuoy2016
2016-09-23:21:00,09/23/2016,21:00:00,24.4,8.87,10.07,122.34,crbuoy2016
2016-09-23:21:15,09/23/2016,21:15:00,24.38,8.86,10.03,121.88,crbuoy2016
2016-09-23:21:30,09/23/2016,21:30:00,24.34,8.84,9.94,120.59,crbuoy2016
2016-09-23:21:45,09/23/2016,21:45:00,24.31,8.84,9.87,119.7,crbuoy2016
2016-09-23:22:00,09/23/2016,22:00:00,24.24,8.83,9.76,118.31,crbuoy2016
2016-09-23:22:15,09/23/2016,22:15:00,24.17,8.81,9.66,116.91,crbuoy2016
2016-09-23:22:30,09/23/2016,22:30:00,24.1,8.81,9.62,116.21,crbuoy2016
2016-09-23:22:45,09/23/2016,22:45:00,24,8.79,9.49,114.49,crbuoy2016
2016-09-23:23:00,09/23/2016,23:00:00,23.99,8.78,9.42,113.65,crbuoy2016
2016-09-23:23:15,09/23/2016,23:15:00,23.95,8.76,9.23,111.21,crbuoy2016
2016-09-23:23:30,09/23/2016,23:30:00,23.89,8.71,8.89,106.97,crbuoy2016
2016-09-23:23:45,09/23/2016,23:45:00,23.81,8.7,8.85,106.45,crbuoy2016
2016-09-24:00:00,09/24/2016,00:00:00,23.75,8.68,8.73,104.8,crbuoy2016
2016-09-24:00:15,09/24/2016,00:15:00,23.69,8.66,8.56,102.67,crbuoy2016
2016-09-24:00:30,09/24/2016,00:30:00,23.63,8.65,8.57,102.72,crbuoy2016
2016-09-24:00:45,09/24/2016,00:45:00,23.64,8.65,8.55,102.48,crbuoy2016
